Game Turn, Player, Action, Tech, Score, Boost, Turns
10, 16, Tech, TECH_HORSEBACK_RIDING, 438.2, , 76
10, 16, Tech, TECH_IRON_WORKING, 433.2, , 87
10, 16, Tech, TECH_SHIPBUILDING, 147.5, , 97
10, 16, Tech, TECH_MATHEMATICS, -9701.9, , 140
10, 16, Tech, TECH_ENGINEERING, 338.8, BOOSTED, 88
10, 16, Tech Contract 60, TECH_WRITING, 274.0
10, 17, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 17, Tech, TECH_ANIMAL_HUSBANDRY, 181.6, RESEARCHING, 6
10, 17, Tech, TECH_MINING, 177.6, , 8
10, 17, Tech, TECH_SAILING, 210.0, BOOSTED, 10
10, 17, Tech, TECH_ASTROLOGY, 262.7, , 16
10, 17, Tech, TECH_IRRIGATION, 207.4, , 16
10, 17, Tech, TECH_ARCHERY, 572.1, , 22
10, 17, Tech, TECH_WRITING, 453.1, , 16
10, 17, Tech, TECH_MASONRY, 282.7, , 34
10, 17, Tech, TECH_BRONZE_WORKING, 384.2, , 34
10, 17, Tech, TECH_THE_WHEEL, 426.3, , 34
10, 17, Tech, TECH_CELESTIAL_NAVIGATION, 549.0, , 65
10, 17, Tech, TECH_CURRENCY, 316.2, , 55
10, 17, Tech, TECH_HORSEBACK_RIDING, 616.5, GOAL, 61
10, 17, Tech, TECH_IRON_WORKING, 505.8, , 73
10, 17, Tech, TECH_SHIPBUILDING, 262.5, , 74
10, 17, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 17, Tech, TECH_ENGINEERING, 457.9, BOOSTED, 73
10, 17, Tech Contract 62, TECH_WRITING, 218.0
10, 17, Tech Contract 63, TECH_MINING, 6.0
10, 18, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 18, Tech, TECH_ANIMAL_HUSBANDRY, 186.6, RESEARCHING, 5
10, 18, Tech, TECH_MINING, 176.6, , 7
10, 18, Tech, TECH_SAILING, 220.0, BOOSTED, 9
10, 18, Tech, TECH_ASTROLOGY, 280.2, , 14
10, 18, Tech, TECH_IRRIGATION, 221.3, , 14
10, 18, Tech, TECH_ARCHERY, 645.7, , 19
10, 18, Tech, TECH_WRITING, 250.7, , 14
10, 18, Tech, TECH_MASONRY, 306.5, , 29
10, 18, Tech, TECH_BRONZE_WORKING, 434.7, , 29
10, 18, Tech, TECH_THE_WHEEL, 497.8, , 29
10, 18, Tech, TECH_CELESTIAL_NAVIGATION, 594.4, , 56
10, 18, Tech, TECH_CURRENCY, 390.7, , 47
10, 18, Tech, TECH_HORSEBACK_RIDING, 699.3, GOAL, 52
10, 18, Tech, TECH_IRON_WORKING, 579.1, , 62
10, 18, Tech, TECH_SHIPBUILDING, 282.3, , 64
10, 18, Tech, TECH_MATHEMATICS, -9639.3, , 102
10, 18, Tech, TECH_ENGINEERING, 591.5, BOOSTED, 62
10, 18, Tech Contract 66, TECH_CURRENCY, 31.0
10, 19, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 19, Tech, TECH_ANIMAL_HUSBANDRY, 191.6, RESEARCHING, 4
10, 19, Tech, TECH_MINING, 236.1, , 6
10, 19, Tech, TECH_SAILING, 199.0, , 12
10, 19, Tech, TECH_ASTROLOGY, 765.1, BOOSTED, 8
10, 19, Tech, TECH_IRRIGATION, 187.9, , 12
10, 19, Tech, TECH_ARCHERY, 654.5, , 16
10, 19, Tech, TECH_WRITING, 266.2, , 12
10, 19, Tech, TECH_MASONRY, 381.3, , 26
10, 19, Tech, TECH_BRONZE_WORKING, 508.0, , 26
10, 19, Tech, TECH_THE_WHEEL, 555.2, , 26
10, 19, Tech, TECH_CELESTIAL_NAVIGATION, 646.4, , 49
10, 19, Tech, TECH_CURRENCY, 388.0, , 41
10, 19, Tech, TECH_HORSEBACK_RIDING, 723.6, GOAL, 45
10, 19, Tech, TECH_IRON_WORKING, 670.1, , 55
10, 19, Tech, TECH_SHIPBUILDING, 287.9, , 60
10, 19, Tech, TECH_MATHEMATICS, 396.1, , 89
10, 19, Tech, TECH_ENGINEERING, 714.8, BOOSTED, 55
10, 19, Tech Contract 69, TECH_ASTROLOGY, 439.0
10, 20, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 20, Tech, TECH_ANIMAL_HUSBANDRY, 171.6, , 8
10, 20, Tech, TECH_MINING, 200.6, , 8
10, 20, Tech, TECH_SAILING, 735.9, BOOSTED, 10
10, 20, Tech, TECH_ASTROLOGY, 280.2, RESEARCHING, 14
10, 20, Tech, TECH_IRRIGATION, 207.4, , 16
10, 20, Tech, TECH_ARCHERY, 334.7, , 24
10, 20, Tech, TECH_WRITING, 235.1, , 16
10, 20, Tech, TECH_MASONRY, 282.0, , 34
10, 20, Tech, TECH_BRONZE_WORKING, 321.5, , 34
10, 20, Tech, TECH_THE_WHEEL, 277.7, , 34
10, 20, Tech, TECH_CELESTIAL_NAVIGATION, 1301.9, GOAL, 63
10, 20, Tech, TECH_CURRENCY, 316.2, , 55
10, 20, Tech, TECH_HORSEBACK_RIDING, 371.9, , 63
10, 20, Tech, TECH_IRON_WORKING, 443.1, , 73
10, 20, Tech, TECH_SHIPBUILDING, 850.5, , 74
10, 20, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 20, Tech, TECH_ENGINEERING, 309.3, BOOSTED, 73
10, 20, Tech Contract 71, TECH_CELESTIAL_NAVIGATION, 32.0
10, 20, Tech Contract 72, TECH_MINING, 29.0
10, 21, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 21, Tech, TECH_ANIMAL_HUSBANDRY, 165.8, , 10
10, 21, Tech, TECH_MINING, 165.8, , 10
10, 21, Tech, TECH_SAILING, 552.4, BOOSTED, 12
10, 21, Tech, TECH_ASTROLOGY, 273.2, RESEARCHING, 17
10, 21, Tech, TECH_IRRIGATION, 150.2, , 20
10, 21, Tech, TECH_ARCHERY, 299.0, , 30
10, 21, Tech, TECH_WRITING, 212.9, , 20
10, 21, Tech, TECH_MASONRY, 258.9, , 41
10, 21, Tech, TECH_BRONZE_WORKING, 291.0, , 41
10, 21, Tech, TECH_THE_WHEEL, 251.9, , 41
10, 21, Tech, TECH_CELESTIAL_NAVIGATION, 1073.7, GOAL, 75
10, 21, Tech, TECH_CURRENCY, 270.2, , 66
10, 21, Tech, TECH_HORSEBACK_RIDING, 321.3, , 76
10, 21, Tech, TECH_IRON_WORKING, 403.4, , 87
10, 21, Tech, TECH_SHIPBUILDING, 585.1, , 89
10, 21, Tech, TECH_MATHEMATICS, -9728.8, , 143
10, 21, Tech, TECH_ENGINEERING, 269.6, BOOSTED, 88
10, 21, Tech Contract 75, TECH_CELESTIAL_NAVIGATION, 30.0
10, 22, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 22, Tech, TECH_ANIMAL_HUSBANDRY, 171.6, , 8
10, 22, Tech, TECH_MINING, 171.6, , 8
10, 22, Tech, TECH_SAILING, 207.1, BOOSTED, 10
10, 22, Tech, TECH_ASTROLOGY, 280.2, RESEARCHING, 14
10, 22, Tech, TECH_IRRIGATION, 165.9, , 16
10, 22, Tech, TECH_ARCHERY, 477.8, , 24
10, 22, Tech, TECH_WRITING, 235.1, , 16
10, 22, Tech, TECH_MASONRY, 282.6, , 34
10, 22, Tech, TECH_BRONZE_WORKING, 368.8, , 34
10, 22, Tech, TECH_THE_WHEEL, 359.1, , 34
10, 22, Tech, TECH_CELESTIAL_NAVIGATION, 573.4, GOAL, 63
10, 22, Tech, TECH_CURRENCY, 316.2, , 55
10, 22, Tech, TECH_HORSEBACK_RIDING, 514.9, , 63
10, 22, Tech, TECH_IRON_WORKING, 482.4, , 73
10, 22, Tech, TECH_SHIPBUILDING, 259.6, , 74
10, 22, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 22, Tech, TECH_ENGINEERING, 390.7, BOOSTED, 73
10, 22, Tech Contract 78, TECH_CELESTIAL_NAVIGATION, 21.0
10, 22, Tech Contract 79, TECH_BRONZE_WORKING, 8.0
10, 23, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 23, Tech, TECH_ANIMAL_HUSBANDRY, 186.6, RESEARCHING, 5
10, 23, Tech, TECH_MINING, 399.7, , 7
10, 23, Tech, TECH_SAILING, 207.9, BOOSTED, 9
10, 23, Tech, TECH_ASTROLOGY, 280.2, , 14
10, 23, Tech, TECH_IRRIGATION, 176.9, , 14
10, 23, Tech, TECH_ARCHERY, 349.7, , 19
10, 23, Tech, TECH_WRITING, 250.7, , 14
10, 23, Tech, TECH_MASONRY, 358.5, , 29
10, 23, Tech, TECH_BRONZE_WORKING, 497.2, , 29
10, 23, Tech, TECH_THE_WHEEL, 338.7, , 29
10, 23, Tech, TECH_CELESTIAL_NAVIGATION, 582.3, , 56
10, 23, Tech, TECH_CURRENCY, 359.7, , 47
10, 23, Tech, TECH_HORSEBACK_RIDING, 403.3, GOAL, 52
10, 23, Tech, TECH_IRON_WORKING, 542.5, , 62
10, 23, Tech, TECH_SHIPBUILDING, 269.9, , 64
10, 23, Tech, TECH_MATHEMATICS, -9639.3, , 102
10, 23, Tech, TECH_ENGINEERING, 403.5, BOOSTED, 62
10, 23, Tech Contract 83, TECH_BRONZE_WORKING, 99.0
10, 23, Tech Contract 179, TECH_MINING, 170.0
10, 24, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 24, Tech, TECH_ANIMAL_HUSBANDRY, 171.6, , 8
10, 24, Tech, TECH_MINING, 227.9, , 8
10, 24, Tech, TECH_SAILING, 316.8, , 16
10, 24, Tech, TECH_ASTROLOGY, 280.2, RESEARCHING, 14
10, 24, Tech, TECH_IRRIGATION, 207.4, , 16
10, 24, Tech, TECH_ARCHERY, 316.8, , 24
10, 24, Tech, TECH_WRITING, 235.1, , 16
10, 24, Tech, TECH_MASONRY, 338.3, , 34
10, 24, Tech, TECH_BRONZE_WORKING, 475.3, , 34
10, 24, Tech, TECH_THE_WHEEL, 321.3, , 34
10, 24, Tech, TECH_CELESTIAL_NAVIGATION, 800.9, GOAL, 69
10, 24, Tech, TECH_CURRENCY, 316.2, , 55
10, 24, Tech, TECH_HORSEBACK_RIDING, 354.0, , 63
10, 24, Tech, TECH_IRON_WORKING, 493.9, , 73
10, 24, Tech, TECH_SHIPBUILDING, 374.7, , 80
10, 24, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 24, Tech, TECH_ENGINEERING, 352.9, BOOSTED, 73
10, 24, Tech Contract 87, TECH_BRONZE_WORKING, 103.0
10, 25, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 25, Tech, TECH_ANIMAL_HUSBANDRY, 181.6, RESEARCHING, 6
10, 25, Tech, TECH_MINING, 171.6, , 8
10, 25, Tech, TECH_SAILING, 174.9, , 16
10, 25, Tech, TECH_ASTROLOGY, 315.1, BOOSTED, 10
10, 25, Tech, TECH_IRRIGATION, 258.4, , 16
10, 25, Tech, TECH_ARCHERY, 515.0, , 22
10, 25, Tech, TECH_WRITING, 235.1, , 16
10, 25, Tech, TECH_MASONRY, 282.7, , 34
10, 25, Tech, TECH_BRONZE_WORKING, 372.3, , 34
10, 25, Tech, TECH_THE_WHEEL, 381.7, , 34
10, 25, Tech, TECH_CELESTIAL_NAVIGATION, 566.2, , 65
10, 25, Tech, TECH_CURRENCY, 337.2, , 55
10, 25, Tech, TECH_HORSEBACK_RIDING, 559.3, GOAL, 61
10, 25, Tech, TECH_IRON_WORKING, 494.0, , 73
10, 25, Tech, TECH_SHIPBUILDING, 201.4, , 80
10, 25, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 25, Tech, TECH_ENGINEERING, 413.3, BOOSTED, 73
10, 25, Tech Contract 90, TECH_CURRENCY, 21.0
10, 25, Tech Contract 91, TECH_IRRIGATION, 51.0
10, 26, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 26, Tech, TECH_ANIMAL_HUSBANDRY, 176.6, RESEARCHING, 7
10, 26, Tech, TECH_MINING, 215.6, , 10
10, 26, Tech, TECH_SAILING, 197.8, BOOSTED, 12
10, 26, Tech, TECH_ASTROLOGY, 237.9, , 20
10, 26, Tech, TECH_IRRIGATION, 150.2, , 20
10, 26, Tech, TECH_ARCHERY, 484.7, , 27
10, 26, Tech, TECH_WRITING, 212.9, , 20
10, 26, Tech, TECH_MASONRY, 309.3, , 41
10, 26, Tech, TECH_BRONZE_WORKING, 387.4, , 41
10, 26, Tech, TECH_THE_WHEEL, 412.8, , 41
10, 26, Tech, TECH_CELESTIAL_NAVIGATION, 494.3, , 78
10, 26, Tech, TECH_CURRENCY, 270.2, , 66
10, 26, Tech, TECH_HORSEBACK_RIDING, 504.7, GOAL, 73
10, 26, Tech, TECH_IRON_WORKING, 499.8, , 87
10, 26, Tech, TECH_SHIPBUILDING, 212.8, , 89
10, 26, Tech, TECH_MATHEMATICS, -9728.8, , 143
10, 26, Tech, TECH_ENGINEERING, 430.5, BOOSTED, 88
10, 26, Tech Contract 93, TECH_CELESTIAL_NAVIGATION, 30.0
10, 27, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 27, Tech, TECH_ANIMAL_HUSBANDRY, 165.8, , 10
10, 27, Tech, TECH_MINING, 165.8, , 10
10, 27, Tech, TECH_SAILING, 572.9, BOOSTED, 12
10, 27, Tech, TECH_ASTROLOGY, 273.2, RESEARCHING, 17
10, 27, Tech, TECH_IRRIGATION, 150.2, , 20
10, 27, Tech, TECH_ARCHERY, 294.3, , 30
10, 27, Tech, TECH_WRITING, 212.9, , 20
10, 27, Tech, TECH_MASONRY, 258.9, , 41
10, 27, Tech, TECH_BRONZE_WORKING, 290.5, , 41
10, 27, Tech, TECH_THE_WHEEL, 251.1, , 41
10, 27, Tech, TECH_CELESTIAL_NAVIGATION, 1088.3, GOAL, 75
10, 27, Tech, TECH_CURRENCY, 270.2, , 66
10, 27, Tech, TECH_HORSEBACK_RIDING, 316.6, , 76
10, 27, Tech, TECH_IRON_WORKING, 402.9, , 87
10, 27, Tech, TECH_SHIPBUILDING, 605.6, , 89
10, 27, Tech, TECH_MATHEMATICS, -9728.8, , 143
10, 27, Tech, TECH_ENGINEERING, 268.8, BOOSTED, 88
10, 27, Tech Contract 96, TECH_CELESTIAL_NAVIGATION, 26.0
10, 28, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 28, Tech, TECH_ANIMAL_HUSBANDRY, 171.6, , 8
10, 28, Tech, TECH_MINING, 231.1, , 8
10, 28, Tech, TECH_SAILING, 770.7, BOOSTED, 10
10, 28, Tech, TECH_ASTROLOGY, 555.2, RESEARCHING, 14
10, 28, Tech, TECH_IRRIGATION, 165.9, , 16
10, 28, Tech, TECH_ARCHERY, 333.5, , 24
10, 28, Tech, TECH_WRITING, 235.1, , 16
10, 28, Tech, TECH_MASONRY, 333.5, , 34
10, 28, Tech, TECH_BRONZE_WORKING, 371.9, , 34
10, 28, Tech, TECH_THE_WHEEL, 327.1, , 34
10, 28, Tech, TECH_CELESTIAL_NAVIGATION, 1288.6, GOAL, 63
10, 28, Tech, TECH_CURRENCY, 316.2, , 55
10, 28, Tech, TECH_HORSEBACK_RIDING, 370.6, , 63
10, 28, Tech, TECH_IRON_WORKING, 493.6, , 73
10, 28, Tech, TECH_SHIPBUILDING, 885.2, , 74
10, 28, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 28, Tech, TECH_ENGINEERING, 358.7, BOOSTED, 73
10, 28, Tech Contract 98, TECH_ASTROLOGY, 275.0
10, 28, Tech Contract 99, TECH_MINING, 8.0
10, 29, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 29, Tech, TECH_ANIMAL_HUSBANDRY, 176.6, RESEARCHING, 7
10, 29, Tech, TECH_MINING, 203.8, , 10
10, 29, Tech, TECH_SAILING, 197.7, BOOSTED, 12
10, 29, Tech, TECH_ASTROLOGY, 237.9, , 20
10, 29, Tech, TECH_IRRIGATION, 150.2, , 20
10, 29, Tech, TECH_ARCHERY, 474.7, , 27
10, 29, Tech, TECH_WRITING, 212.9, , 20
10, 29, Tech, TECH_MASONRY, 259.6, , 41
10, 29, Tech, TECH_BRONZE_WORKING, 432.7, , 41
10, 29, Tech, TECH_THE_WHEEL, 344.5, , 41
10, 29, Tech, TECH_CELESTIAL_NAVIGATION, 464.2, , 78
10, 29, Tech, TECH_CURRENCY, 270.2, , 66
10, 29, Tech, TECH_HORSEBACK_RIDING, 494.7, GOAL, 73
10, 29, Tech, TECH_IRON_WORKING, 442.1, , 87
10, 29, Tech, TECH_SHIPBUILDING, 212.6, , 89
10, 29, Tech, TECH_MATHEMATICS, -9728.8, , 143
10, 29, Tech, TECH_ENGINEERING, 362.2, BOOSTED, 88
10, 29, Tech Contract 103, TECH_BRONZE_WORKING, 103.0
10, 29, Tech Contract 104, TECH_MINING, 38.0
10, 30, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 30, Tech, TECH_ANIMAL_HUSBANDRY, 171.6, , 8
10, 30, Tech, TECH_MINING, 171.6, , 8
10, 30, Tech, TECH_SAILING, 209.7, BOOSTED, 10
10, 30, Tech, TECH_ASTROLOGY, 326.1, RESEARCHING, 8
10, 30, Tech, TECH_IRRIGATION, 185.9, , 16
10, 30, Tech, TECH_ARCHERY, 508.9, , 24
10, 30, Tech, TECH_WRITING, 235.1, , 16
10, 30, Tech, TECH_MASONRY, 282.7, , 34
10, 30, Tech, TECH_BRONZE_WORKING, 372.3, , 34
10, 30, Tech, TECH_THE_WHEEL, 398.2, , 34
10, 30, Tech, TECH_CELESTIAL_NAVIGATION, 680.1, GOAL, 57
10, 30, Tech, TECH_CURRENCY, 316.2, , 55
10, 30, Tech, TECH_HORSEBACK_RIDING, 546.1, , 63
10, 30, Tech, TECH_IRON_WORKING, 494.0, , 73
10, 30, Tech, TECH_SHIPBUILDING, 262.2, , 74
10, 30, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 30, Tech, TECH_ENGINEERING, 429.8, BOOSTED, 73
10, 30, Tech Contract 106, TECH_CELESTIAL_NAVIGATION, 57.0
10, 30, Tech Contract 107, TECH_IRRIGATION, 20.0
10, 31, Tech, TECH_POTTERY, 0.0, OWNED, -1
10, 31, Tech, TECH_ANIMAL_HUSBANDRY, 181.6, RESEARCHING, 6
10, 31, Tech, TECH_MINING, 171.6, , 8
10, 31, Tech, TECH_SAILING, 165.9, , 16
10, 31, Tech, TECH_ASTROLOGY, 262.7, , 16
10, 31, Tech, TECH_IRRIGATION, 207.4, , 16
10, 31, Tech, TECH_ARCHERY, 542.1, , 22
10, 31, Tech, TECH_WRITING, 235.1, , 16
10, 31, Tech, TECH_MASONRY, 282.7, , 34
10, 31, Tech, TECH_BRONZE_WORKING, 378.0, , 34
10, 31, Tech, TECH_THE_WHEEL, 411.9, , 34
10, 31, Tech, TECH_CELESTIAL_NAVIGATION, 481.3, , 71
10, 31, Tech, TECH_CURRENCY, 316.2, , 55
10, 31, Tech, TECH_HORSEBACK_RIDING, 586.5, GOAL, 61
10, 31, Tech, TECH_IRON_WORKING, 499.6, , 73
10, 31, Tech, TECH_SHIPBUILDING, 192.5, , 80
10, 31, Tech, TECH_MATHEMATICS, -9682.8, , 119
10, 31, Tech, TECH_ENGINEERING, 443.5, BOOSTED, 73
10, 62, Tech, TECH_POTTERY, 151.6, RESEARCHING, 25
10, 62, Tech, TECH_ANIMAL_HUSBANDRY, 116.6, , 25
10, 62, Tech, TECH_MINING, 116.6, , 25
10, 62, Tech, TECH_SAILING, 65.2, , 50
10, 62, Tech, TECH_ASTROLOGY, 103.2, , 50
10, 62, Tech, TECH_IRRIGATION, 176.9, , 75
10, 62, Tech, TECH_ARCHERY, 141.9, , 75
10, 62, Tech, TECH_WRITING, 187.5, GOAL, 75
10, 62, Tech, TECH_MASONRY, -9882.4, , 105
10, 62, Tech, TECH_BRONZE_WORKING, -9882.4, , 105
10, 62, Tech, TECH_THE_WHEEL, -9882.4, , 105
10, 62, Tech, TECH_CELESTIAL_NAVIGATION, -9830.6, , 220
10, 62, Tech, TECH_CURRENCY, -9811.5, , 195
10, 62, Tech, TECH_HORSEBACK_RIDING, -9857.1, , 195
10, 62, Tech, TECH_IRON_WORKING, -9882.4, , 225
10, 62, Tech, TECH_SHIPBUILDING, -9933.8, , 250
10, 62, Tech, TECH_ENGINEERING, -9882.4, , 305
11, 0, Tech, TECH_POTTERY, 0.0, OWNED, -1
11, 0, Tech, TECH_ANIMAL_HUSBANDRY, 286.3, , 4
11, 0, Tech, TECH_MINING, 0.0, OWNED, -1
11, 0, Tech, TECH_SAILING, 211.9, , 7
11, 0, Tech, TECH_ASTROLOGY, 229.7, , 7
11, 0, Tech, TECH_IRRIGATION, 223.9, BOOSTED, 5
11, 0, Tech, TECH_ARCHERY, 727.2, , 11
11, 0, Tech, TECH_WRITING, 0.0, OWNED, -1
11, 0, Tech, TECH_MASONRY, 237.7, RESEARCHING, 6
11, 0, Tech, TECH_BRONZE_WORKING, 426.8, , 11
11, 0, Tech, TECH_THE_WHEEL, 0.0, OWNED, -1
11, 0, Tech, TECH_CELESTIAL_NAVIGATION, 644.6, , 31
11, 0, Tech, TECH_CURRENCY, 366.7, , 17
11, 0, Tech, TECH_HORSEBACK_RIDING, 850.6, , 28
11, 0, Tech, TECH_IRON_WORKING, 840.8, , 28
11, 0, Tech, TECH_SHIPBUILDING, 384.1, , 35
11, 0, Tech, TECH_MATHEMATICS, 313.5, , 45
11, 0, Tech, TECH_ENGINEERING, 381.7, , 28
11, 0, Tech, TECH_MILITARY_TACTICS, 327.7, , 86
11, 0, Tech, TECH_MACHINERY, 1020.7, , 97
11, 0, Tech, TECH_BUTTRESS, -9301.4, , 121
11, 1, Tech, TECH_POTTERY, 0.0, OWNED, -1
11, 1, Tech, TECH_ANIMAL_HUSBANDRY, 286.4, , 3
11, 1, Tech, TECH_MINING, 0.0, OWNED, -1
11, 1, Tech, TECH_SAILING, 829.1, BOOSTED, 4
11, 1, Tech, TECH_ASTROLOGY, 236.1, , 6
11, 1, Tech, TECH_IRRIGATION, 596.9, , 6
11, 1, Tech, TECH_ARCHERY, 865.4, , 9
11, 1, Tech, TECH_WRITING, 1078.7, BOOSTED, 4
11, 1, Tech, TECH_MASONRY, 332.2, , 10
11, 1, Tech, TECH_BRONZE_WORKING, 595.5, RESEARCHING, 10
11, 1, Tech, TECH_THE_WHEEL, 582.2, , 10
11, 1, Tech, TECH_CELESTIAL_NAVIGATION, 1251.1, , 25
11, 1, Tech, TECH_CURRENCY, 835.1, , 19
11, 1, Tech, TECH_HORSEBACK_RIDING, 1010.7, , 24
11, 1, Tech, TECH_IRON_WORKING, 1120.6, GOAL, 25
11, 1, Tech, TECH_SHIPBUILDING, 1204.2, , 29
11, 1, Tech, TECH_MATHEMATICS, 630.1, , 44
11, 1, Tech, TECH_ENGINEERING, 1043.4, , 35
11, 1, Tech, TECH_MACHINERY, 1687.4, , 98
11, 1, Tech Contract 12, TECH_WRITING, 329.0
11, 1, Tech Contract 13, TECH_IRRIGATION, 4.0
11, 1, Tech Contract 14, TECH_ENGINEERING, 100.0
11, 1, Tech Contract 149, TECH_SAILING, 59.0
11, 1, Tech Contract 151, TECH_WRITING, 424.0
11, 1, Tech Contract 162, TECH_MASONRY, 115.0
11, 1, Tech Contract 164, TECH_IRRIGATION, 375.0
11, 2, Tech, TECH_POTTERY, 262.1, , 2
11, 2, Tech, TECH_ANIMAL_HUSBANDRY, 287.2, , 3
11, 2, Tech, TECH_MINING, 293.6, RESEARCHING, 1
11, 2, Tech, TECH_SAILING, 770.7, BOOSTED, 3
11, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
11, 2, Tech, TECH_IRRIGATION, 486.0, BOOSTED, 5
11, 2, Tech, TECH_ARCHERY, 1077.4, , 8
11, 2, Tech, TECH_WRITING, 579.4, BOOSTED, 5
11, 2, Tech, TECH_MASONRY, 554.0, , 9
11, 2, Tech, TECH_BRONZE_WORKING, 951.0, , 9
11, 2, Tech, TECH_THE_WHEEL, 1009.5, , 9
11, 2, Tech, TECH_CELESTIAL_NAVIGATION, 1070.0, , 15
11, 2, Tech, TECH_CURRENCY, 823.9, , 17
11, 2, Tech, TECH_HORSEBACK_RIDING, 1227.7, , 20
11, 2, Tech, TECH_IRON_WORKING, 1208.2, , 21
11, 2, Tech, TECH_SHIPBUILDING, 1269.9, , 22
11, 2, Tech, TECH_ENGINEERING, 1722.9, GOAL, 28
11, 2, Tech Contract 16, TECH_MINING, 87.0
11, 2, Tech Contract 165, TECH_MASONRY, 120.0
11, 2, Tech Contract 216, TECH_CONSTRUCTION, 74.0
11, 3, Tech, TECH_POTTERY, 739.0, , 3
11, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED, -1
11, 3, Tech, TECH_MINING, 245.9, , 3
11, 3, Tech, TECH_SAILING, 1191.6, BOOSTED, 3
11, 3, Tech, TECH_ASTROLOGY, 751.4, RESEARCHING, 1
11, 3, Tech, TECH_IRRIGATION, 643.2, , 8
11, 3, Tech, TECH_ARCHERY, 1182.7, , 5
11, 3, Tech, TECH_WRITING, 1023.6, , 8
11, 3, Tech, TECH_MASONRY, 917.1, , 11
11, 3, Tech, TECH_BRONZE_WORKING, 802.4, , 11
11, 3, Tech, TECH_THE_WHEEL, 784.9, , 11
11, 3, Tech, TECH_CELESTIAL_NAVIGATION, 1888.9, GOAL, 16
11, 3, Tech, TECH_CURRENCY, 883.9, , 20
11, 3, Tech, TECH_HORSEBACK_RIDING, 997.2, , 17
11, 3, Tech, TECH_IRON_WORKING, 1058.6, , 23
11, 3, Tech, TECH_SHIPBUILDING, 1756.8, , 22
11, 3, Tech, TECH_CONSTRUCTION, 1586.6, , 47
11, 3, Tech, TECH_ENGINEERING, 1407.9, , 30
11, 3, Tech Contract 112, TECH_ASTROLOGY, 307.0
11, 3, Tech Contract 113, TECH_POTTERY, 434.0
11, 3, Tech Contract 153, TECH_SAILING, 72.0
11, 3, Tech Contract 154, TECH_WRITING, 384.0
11, 3, Tech Contract 167, TECH_IRRIGATION, 12.0
11, 3, Tech Contract 169, TECH_ENGINEERING, 232.0
11, 3, Tech Contract 184, TECH_BRONZE_WORKING, 18.0
11, 3, Tech Contract 217, TECH_MASONRY, 115.0
11, 4, Tech, TECH_POTTERY, 305.0, , 3
11, 4, Tech, TECH_ANIMAL_HUSBANDRY, 239.5, , 4
11, 4, Tech, TECH_MINING, 249.9, RESEARCHING, 3
11, 4, Tech, TECH_SAILING, 631.1, BOOSTED, 5
11, 4, Tech, TECH_ASTROLOGY, 0.0, OWNED, -1
11, 4, Tech, TECH_IRRIGATION, 538.2, , 11
11, 4, Tech, TECH_ARCHERY, 740.6, , 12
11, 4, Tech, TECH_WRITING, 618.6, , 11
11, 4, Tech, TECH_MASONRY, 566.0, , 16
11, 4, Tech, TECH_BRONZE_WORKING, 653.5, , 16
11, 4, Tech, TECH_THE_WHEEL, 625.3, , 16
11, 4, Tech, TECH_CELESTIAL_NAVIGATION, 814.5, , 24
11, 4, Tech, TECH_CURRENCY, 814.6, , 30
11, 4, Tech, TECH_HORSEBACK_RIDING, 880.9, , 31
11, 4, Tech, TECH_IRON_WORKING, 874.8, , 35
11, 4, Tech, TECH_SHIPBUILDING, 832.2, , 36
11, 4, Tech, TECH_ENGINEERING, 1262.1, GOAL, 47
11, 4, Tech Contract 115, TECH_MINING, 4.0
11, 4, Tech Contract 140, TECH_CONSTRUCTION, 96.0
11, 4, Tech Contract 170, TECH_SAILING, 101.0
11, 4, Tech Contract 186, TECH_MASONRY, 105.0
11, 5, Tech, TECH_POTTERY, 0.0, OWNED, -1
11, 5, Tech, TECH_ANIMAL_HUSBANDRY, 196.6, , 3
11, 5, Tech, TECH_MINING, 246.6, , 3
11, 5, Tech, TECH_SAILING, 430.4, , 6
