Game Turn, Player, KnowledgeType, Location, Other
14, 63, ARMY,, 
14, 63, ARMY,, 
14, 63, ARMY,, UNIT_SCOUT 16 9,UNIT_WARRIOR 4 0,UNIT_SPEARMAN 20 11,
14, 63, CAMP, 67:3, 30
14, 63, CAMP, 21:17, 30
14, 63, CAMP, 73:29, 30
14, 63, CAMP, 19:37, 30
14, 63, CAMP, 43:51, 30
14, 63, CAMP, 84:55, 30
14, 63, CAMP, 93:7, 30
14, 63, CAMP, 91:34, 30
14, 63, CAMP, 62:55, 30
14, 63, CAMP, 12:55, 30
14, 63, CAMP, 23:0, 30
14, 63, CAMP, 54:34, 30
14, 63, CAMP, 56:15, 30
14, 63, CAMP, 82:19, 30
14, 63, CAMP, 12:44, 30
14, 63, CAMP, 60:42, 30
15, 0, START LOG, , YIELD_FOOD 7.50 +/- 3.11,YIELD_PRODUCTION 10.88 +/- 7.41,YIELD_GOLD 7.63 +/- 5.55,YIELD_SCIENCE 4.38 +/- 3.29,YIELD_CULTURE 2.13 +/- 2.03,YIELD_FAITH 0.13 +/- 0.33,
15, 0, TRADE, TO -1, VAL 0.00
15, 0, CITY, 57:33, 0, 2, 100, 24.00, 1, 1, 3, 41, 2, Is original capital, Is capital
15, 0, CITY, 57:26, 0, 3, 100, 32.05, 1, 2, 24, 28, 0, Is original capital, Is capital
15, 0, CITY, 61:22, 0, 3, 100, 21.00, 1, 1, 3, 63, 1, Is original capital, Is capital
15, 0, CITY, 68:33, 0, 2, 100, 24.00, 1, 1, 3, 56, 0, Is original capital, Is capital
15, 0, CITY, 50:29, 0, 2, 100, 49.00, 1, 2, 24, 24, 0, Is original capital, Is capital
15, 0, CITY, 65:32, 0, 2, 100, 20.00, 1, 1, 10, 24, 0, Not original capital, Not capital
15, 0, CITY, 64:36, 0, 1, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
15, 0, CITY, 59:29, 0, 1, 100, 7.13, 1, 1, 0, 15, 0, Not original capital, Not capital
15, 0, ARMY,, UNIT_SETTLER 4 14,UNIT_BUILDER 3 9,UNIT_SCOUT 4 0,UNIT_WARRIOR 1 0,
15, 0, ARMY,, UNIT_SETTLER 1 4,UNIT_BUILDER 2 0,UNIT_WARRIOR 3 2,
15, 0, ARMY,, UNIT_WARRIOR 1 0,
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, UNIT_WARRIOR 5 0,
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, UNIT_WARRIOR 5 0,
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, 
15, 0, ARMY,, UNIT_SPEARMAN 1 0,
15, 0, CAMP, 54:34, 30
15, 0, CAMP, 60:42, 30
15, 1, START LOG, , YIELD_FOOD 7.25 +/- 2.87,YIELD_PRODUCTION 12.50 +/- 6.14,YIELD_GOLD 8.00 +/- 6.73,YIELD_SCIENCE 4.50 +/- 3.31,YIELD_CULTURE 2.00 +/- 2.45,YIELD_FAITH 0.25 +/- 0.49,
15, 1, TRADE, TO -1, VAL 2.25
15, 1, CITY, 68:33, 0, 2, 100, 24.00, 1, 1, 3, 56, 0, Is original capital, Is capital
15, 1, CITY, 57:33, 0, 2, 100, 24.00, 1, 1, 3, 41, 2, Is original capital, Is capital
15, 1, CITY, 65:32, 0, 2, 100, 20.00, 1, 1, 10, 24, 0, Not original capital, Not capital
15, 1, CITY, 64:36, 0, 1, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
15, 1, ARMY,, UNIT_SCOUT 3 6,
15, 1, ARMY,, UNIT_SETTLER 3 14,UNIT_BUILDER 2 0,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 1, ARMY,, UNIT_WARRIOR 1 0,
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, 
15, 1, ARMY,, UNIT_SCOUT 1 0,UNIT_SPEARMAN 1 1,
15, 1, CAMP, 60:42, 30
15, 2, START LOG, , YIELD_FOOD 8.20 +/- 3.63,YIELD_PRODUCTION 9.79 +/- 8.46,YIELD_GOLD 5.39 +/- 4.77,YIELD_SCIENCE 3.59 +/- 3.64,YIELD_CULTURE 2.39 +/- 1.67,YIELD_FAITH 0.00 +/- 0.00,
15, 2, TRADE, TO -1, VAL 2.25
15, 2, CITY, 61:22, 0, 3, 100, 21.00, 1, 1, 3, 63, 1, Is original capital, Is capital
15, 2, CITY, 57:26, 0, 3, 100, 32.05, 1, 2, 24, 28, 0, Is original capital, Is capital
15, 2, CITY, 65:17, 0, 1, 100, 19.14, 1, 2, 22, 14, 0, Is original capital, Is capital
15, 2, CITY, 60:18, 0, 2, 100, 21.00, 1, 1, 0, 30, 0, Not original capital, Not capital
15, 2, CITY, 59:29, 0, 1, 100, 7.13, 1, 1, 0, 15, 0, Not original capital, Not capital
15, 2, ARMY,, UNIT_SETTLER 1 4,UNIT_SCOUT 1 0,
15, 2, ARMY,, UNIT_WARRIOR 1 0,
15, 2, ARMY,, UNIT_SETTLER 3 14,UNIT_BUILDER 2 6,UNIT_SCOUT 1 0,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, UNIT_WARRIOR 5 7,
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, UNIT_WARRIOR 4 1,
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, 
15, 2, ARMY,, UNIT_SCOUT 1 7,UNIT_SPEARMAN 1 2,
15, 3, START LOG, , YIELD_FOOD 5.00 +/- 1.67,YIELD_PRODUCTION 8.16 +/- 5.27,YIELD_GOLD 6.00 +/- 6.29,YIELD_SCIENCE 3.32 +/- 3.55,YIELD_CULTURE 1.49 +/- 1.04,YIELD_FAITH 0.33 +/- 0.80,
15, 3, TRADE, TO -1, VAL 0.00
15, 3, CITY, 8:25, 0, 2, 100, 24.00, 1, 1, 3, 57, 0, Is original capital, Is capital
15, 3, CITY, 16:23, 0, 2, 100, 30.39, 1, 2, 22, 19, 0, Is original capital, Is capital
15, 3, CITY, 13:31, 0, 1, 100, 26.09, 1, 2, 27, 14, 0, Is original capital, Is capital
15, 3, CITY, 11:23, 0, 2, 100, 23.00, 1, 1, 0, 25, 0, Not original capital, Not capital
15, 3, CITY, 95:23, 0, 2, 100, 45.00, 1, 2, 27, 21, 0, Is original capital, Is capital
15, 3, CITY, 12:27, 0, 1, 100, 23.00, 1, 1, 0, 16, 0, Not original capital, Not capital
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, UNIT_SETTLER 3 13,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, UNIT_WARRIOR 1 1,
15, 3, ARMY,, 
15, 3, ARMY,, UNIT_WARRIOR 3 8,
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, UNIT_WARRIOR 4 2,
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, 
15, 3, ARMY,, UNIT_SCOUT 1 0,UNIT_SPEARMAN 1 0,
15, 4, START LOG, , YIELD_FOOD 2.50 +/- 0.71,YIELD_PRODUCTION 5.50 +/- 3.54,YIELD_GOLD 10.50 +/- 7.78,YIELD_SCIENCE 4.00 +/- 2.83,YIELD_CULTURE 3.50 +/- 3.54,YIELD_FAITH 0.50 +/- 0.71,
15, 4, TRADE, TO -1, VAL 1.50
15, 4, CITY, 66:10, 0, 1, 100, 23.00, 1, 1, 15, 46, 0, Is original capital, Is capital
15, 4, CITY, 65:17, 0, 1, 100, 19.14, 1, 2, 22, 14, 0, Is original capital, Is capital
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, UNIT_SETTLER 2 14,UNIT_BUILDER 1 0,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, UNIT_WARRIOR 1 4,
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, 
15, 4, ARMY,, UNIT_SCOUT 1 0,UNIT_SPEARMAN 1 0,
15, 4, CAMP, 67:3, 30
15, 5, START LOG, , YIELD_FOOD 5.00 +/- 0.00,YIELD_PRODUCTION 12.50 +/- 12.02,YIELD_GOLD 8.50 +/- 4.95,YIELD_SCIENCE 6.00 +/- 2.83,YIELD_CULTURE 3.00 +/- 2.83,YIELD_FAITH 0.50 +/- 0.71,
15, 5, TRADE, TO -1, VAL 1.50
15, 5, CITY, 24:24, 0, 2, 100, 24.00, 1, 1, 13, 52, 0, Is original capital, Is capital
15, 5, CITY, 16:23, 0, 2, 100, 30.39, 1, 2, 22, 19, 0, Is original capital, Is capital
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, UNIT_SETTLER 2 14,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, UNIT_WARRIOR 2 5,
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 5, ARMY,, 
15, 6, START LOG, , YIELD_FOOD 7.50 +/- 3.31,YIELD_PRODUCTION 12.25 +/- 7.41,YIELD_GOLD 4.00 +/- 4.90,YIELD_SCIENCE 2.75 +/- 3.09,YIELD_CULTURE 1.75 +/- 2.87,YIELD_FAITH 0.00 +/- 0.00,
15, 6, TRADE, TO -1, VAL 0.00
15, 6, CITY, 19:44, 0, 3, 100, 21.00, 1, 1, 3, 55, 1, Is original capital, Is capital
15, 6, CITY, 13:49, 0, 3, 100, 45.00, 1, 2, 22, 24, 0, Is original capital, Is capital
15, 6, CITY, 16:41, 0, 2, 100, 21.00, 1, 1, 0, 22, 0, Not original capital, Not capital
15, 6, CITY, 22:45, 0, 1, 100, 20.00, 1, 1, 0, 15, 0, Not original capital, Not capital
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, UNIT_SETTLER 3 14,UNIT_BUILDER 2 0,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, UNIT_WARRIOR 3 7,
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, 
15, 6, ARMY,, UNIT_SCOUT 1 6,UNIT_WARRIOR 2 0,
15, 6, CAMP, 12:44, 30
15, 7, START LOG, , YIELD_FOOD 6.25 +/- 1.50,YIELD_PRODUCTION 9.25 +/- 5.79,YIELD_GOLD 6.50 +/- 2.51,YIELD_SCIENCE 2.75 +/- 3.09,YIELD_CULTURE 2.25 +/- 3.86,YIELD_FAITH 0.00 +/- 0.00,
15, 7, TRADE, TO -1, VAL 0.00
15, 7, CITY, 39:46, 0, 2, 100, 24.00, 1, 1, 3, 49, 0, Is original capital, Is capital
15, 7, CITY, 41:36, 0, 2, 100, 47.00, 1, 2, 23, 20, 0, Is original capital, Is capital
15, 7, CITY, 42:48, 0, 2, 100, 21.00, 1, 1, 0, 26, 0, Not original capital, Not capital
15, 7, CITY, 43:44, 0, 1, 100, 20.00, 1, 1, 0, 16, 0, Not original capital, Not capital
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, UNIT_SETTLER 3 14,UNIT_BUILDER 2 4,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, UNIT_WARRIOR 4 9,
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, 
15, 7, ARMY,, UNIT_SCOUT 2 9,UNIT_SPEARMAN 2 11,
15, 7, CAMP, 43:51, 30
15, 8, START LOG, , YIELD_FOOD 6.82 +/- 3.18,YIELD_PRODUCTION 7.83 +/- 5.49,YIELD_GOLD 7.99 +/- 9.12,YIELD_SCIENCE 4.16 +/- 3.37,YIELD_CULTURE 1.99 +/- 1.67,YIELD_FAITH 0.16 +/- 0.39,
15, 8, TRADE, TO -1, VAL 0.00
15, 8, CITY, 29:12, 0, 1, 100, 31.80, 1, 2, 22, 14, 0, Is original capital, Is capital
15, 8, CITY, 34:15, 0, 2, 100, 24.00, 1, 1, 3, 68, 1, Is original capital, Is capital
15, 8, CITY, 43:13, 0, 3, 100, 47.00, 1, 2, 28, 24, 0, Is original capital, Is capital
15, 8, CITY, 38:16, 0, 1, 100, 21.00, 1, 1, 10, 21, 0, Not original capital, Not capital
15, 8, CITY, 27:18, 0, 3, 100, 45.00, 1, 2, 22, 27, 0, Is original capital, Is capital
15, 8, CITY, 36:10, 0, 3, 100, 40.00, 1, 2, 22, 23, 0, Is original capital, Is capital
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, UNIT_SETTLER 3 12,UNIT_BUILDER 3 5,UNIT_WARRIOR 5 0,UNIT_SLINGER 1 0,
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, UNIT_WARRIOR 5 3,
15, 8, ARMY,, 
15, 8, ARMY,, UNIT_WARRIOR 5 1,
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, UNIT_WARRIOR 1 5,
15, 8, ARMY,, UNIT_WARRIOR 4 3,
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 8, ARMY,, 
15, 9, START LOG, , YIELD_FOOD 5.16 +/- 2.85,YIELD_PRODUCTION 9.16 +/- 11.65,YIELD_GOLD 5.50 +/- 3.21,YIELD_SCIENCE 3.49 +/- 1.87,YIELD_CULTURE 1.82 +/- 1.83,YIELD_FAITH 0.00 +/- 0.00,
15, 9, TRADE, TO -1, VAL 0.00
15, 9, CITY, 84:34, 0, 3, 100, 20.00, 1, 1, 13, 64, 0, Is original capital, Is capital
15, 9, CITY, 79:43, 0, 1, 100, 29.45, 1, 2, 27, 18, 0, Is original capital, Is capital
15, 9, CITY, 75:39, 0, 1, 100, 47.00, 1, 2, 28, 14, 0, Is original capital, Is capital
15, 9, CITY, 82:47, 0, 2, 100, 45.00, 1, 2, 22, 21, 0, Is original capital, Is capital
15, 9, CITY, 87:26, 0, 1, 100, 31.72, 1, 2, 22, 14, 0, Is original capital, Is capital
15, 9, CITY, 81:37, 0, 2, 100, 20.00, 1, 1, 20, 20, 0, Not original capital, Not capital
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, UNIT_SETTLER 3 13,UNIT_BUILDER 2 0,UNIT_WARRIOR 5 0,UNIT_SUMERIAN_WAR_CART 2 0,
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, UNIT_WARRIOR 5 3,
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, UNIT_WARRIOR 3 4,
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 9, ARMY,, UNIT_WARRIOR 4 9,
15, 9, ARMY,, 
15, 9, ARMY,, 
15, 10, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
15, 10, TRADE, TO -1, VAL 2.25
15, 10, CITY, 13:49, 0, 3, 100, 45.00, 1, 2, 22, 24, 0, Is original capital, Is capital
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, UNIT_WARRIOR 2 6,UNIT_SLINGER 1 6,
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, UNIT_SETTLER 1 14,UNIT_BUILDER 1 0,UNIT_WARRIOR 5 0,
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, 
15, 10, ARMY,, UNIT_SCOUT 2 3,UNIT_SPEARMAN 1 0,
15, 10, CAMP, 12:55, 30
15, 10, CAMP, 12:44, 30
15, 11, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
15, 11, TRADE, TO -1, VAL 0.00
15, 11, CITY, 83:16, 0, 3, 100, 43.00, 1, 2, 26, 23, 0, Is original capital, Is capital
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, UNIT_SETTLER 1 14,UNIT_BUILDER 1 0,UNIT_WARRIOR 5 0,
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 11, ARMY,, 
15, 12, START LOG, , YIELD_FOOD 9.00 +/- 2.64,YIELD_PRODUCTION 6.33 +/- 1.52,YIELD_GOLD 6.00 +/- 5.29,YIELD_SCIENCE 4.00 +/- 2.64,YIELD_CULTURE 2.00 +/- 1.00,YIELD_FAITH 0.33 +/- 0.57,
15, 12, TRADE, TO -1, VAL 2.45
15, 12, CITY, 57:26, 0, 3, 100, 32.05, 1, 2, 24, 28, 0, Is original capital, Is capital
15, 12, CITY, 57:33, 0, 2, 100, 24.00, 0, 0, 0, 41, 2, Is original capital, Is capital
15, 12, CITY, 59:29, 0, 1, 100, 7.13, 1, 1, 0, 15, 0, Not original capital, Not capital
15, 12, ARMY,, UNIT_SETTLER 3 3,UNIT_BUILDER 2 2,UNIT_SCOUT 1 7,UNIT_WARRIOR 1 9,
15, 12, ARMY,, 
15, 12, ARMY,, UNIT_WARRIOR 1 6,
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, UNIT_SETTLER 1 14,UNIT_WARRIOR 5 0,
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 12, ARMY,, 
15, 13, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
15, 13, TRADE, TO -1, VAL 0.00
15, 13, CITY, 30:45, 0, 2, 100, 43.00, 1, 2, 21, 22, 0, Is original capital, Is capital
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, UNIT_SETTLER 1 14,UNIT_WARRIOR 5 0,
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 13, ARMY,, 
15, 14, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
15, 14, TRADE, TO -1, VAL 0.00
15, 14, CITY, 78:26, 0, 2, 100, 43.00, 1, 2, 21, 20, 0, Is original capital, Is capital
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
15, 14, ARMY,, 
